date,state,fips,cases,deaths,case_daily,case_7,estimate
2021-12-23,Utah,49,623853,3754,1289,1004.1428571428571,3096848
2021-12-23,Vermont,50,60265,460,439,418.85714285714283,624313
2021-12-23,Virgin Islands,78,7763,88,0,21.571428571428573,NA
2021-12-23,Virginia,51,1040580,15257,6473,4378.142857142857,8454463
2021-12-23,Washington,53,817678,9828,5340,2365.1428571428573,7404107
2021-12-23,West Virginia,54,319035,5251,1495,1073,1817305
2021-12-23,Wisconsin,55,1078621,10958,6124,4161.857142857143,5790716
2021-12-23,Wyoming,56,114242,1526,180,109.14285714285714,581024
2021-12-24,Alabama,01,865636,16418,2466,1290.857142857143,4876250
2021-12-24,Alaska,02,154269,952,0,91.42857142857143,737068
2021-12-24,American Samoa,60,11,0,0,0.14285714285714285,NA
2021-12-24,Arizona,04,1351213,23913,3808,2945.5714285714284,7050299
2021-12-24,Arkansas,05,548967,9044,1719,934.4285714285714,2999370
2021-12-24,California,06,5291605,76317,20338,12851.57142857143,39283497
2021-12-24,Colorado,08,889465,10277,4758,2657.1428571428573,5610349
2021-12-24,Connecticut,09,474557,9077,0,2713,3575074
2021-12-24,Delaware,10,170009,2271,1378,845.2857142857143,957248
2021-12-24,District of Columbia,11,79565,1207,0,1192.2857142857142,692683
2021-12-24,Florida,12,3864213,62347,31683,17824.85714285714,20901636
2021-12-24,Georgia,13,1698099,30061,9306,5821.285714285715,10403847
2021-12-24,Guam,66,20396,271,0,10,NA
2021-12-24,Hawaii,15,95454,1075,1808,1062.142857142857,1422094
2021-12-24,Idaho,16,315786,4102,0,278.14285714285717,1717750
2021-12-24,Illinois,17,2025804,30566,0,10902.857142857143,12770631
2021-12-24,Indiana,18,1204621,18696,0,2770.714285714286,6665703
2021-12-24,Iowa,19,563955,7799,0,1506.857142857143,3139508
2021-12-24,Kansas,20,506519,6979,19,1106.857142857143,2910652
2021-12-24,Kentucky,21,841060,11964,0,1539.7142857142858,4449052
2021-12-24,Louisiana,22,790373,14953,0,1386.4285714285713,4664362
2021-12-24,Maine,23,141780,1475,1244,922.8571428571429,1335492
2021-12-24,Maryland,24,638612,11255,0,6528.571428571428,6018848
2021-12-24,Massachusetts,25,1055519,20050,10997,7149.857142857143,6850553
2021-12-24,Michigan,26,1642383,28310,0,4471.142857142857,9965265
2021-12-24,Minnesota,27,996358,10440,0,2421.5714285714284,5563378
2021-12-24,Mississippi,28,525502,10393,0,435.2857142857143,2984418
2021-12-24,Missouri,29,991121,16022,4,2779.285714285714,6104910
2021-12-24,Montana,30,195881,2896,0,130.14285714285714,1050649
2021-12-24,Nebraska,31,331081,3317,0,664.2857142857143,1914571
2021-12-24,Nevada,32,489279,8364,0,856.1428571428571,2972382
2021-12-24,New Hampshire,33,189987,1877,0,990.1428571428571,1348124
2021-12-24,New Jersey,34,1410275,28848,18941,11363.857142857143,8878503
2021-12-24,New Mexico,35,342649,5747,0,837.4285714285714,2092454
2021-12-24,New York,36,3098290,58422,32591,25768.571428571428,19572319
2021-12-24,North Carolina,37,1607774,19243,0,2632.285714285714,10264876
2021-12-24,North Dakota,38,171237,2040,409,314,756717
2021-12-24,Northern Mariana Islands,69,2737,8,0,59.42857142857143,NA
2021-12-24,Ohio,39,1910991,28720,14414,11660.57142857143,11655397
2021-12-24,Oklahoma,40,694210,11503,1011,1186.2857142857142,3932870
2021-12-24,Oregon,41,410565,5598,0,753.2857142857143,4129803
2021-12-24,Pennsylvania,42,1937793,36050,13286,9085.142857142857,12791530
2021-12-24,Puerto Rico,72,241643,3288,0,2380.4285714285716,3318447
2021-12-24,Rhode Island,44,217228,3018,0,1210.7142857142858,1057231
2021-12-24,South Carolina,45,944574,14550,0,1195.2857142857142,5020806
2021-12-24,South Dakota,46,175677,2456,0,288.85714285714283,870638
2021-12-24,Tennessee,47,1336088,20181,0,2525.285714285714,6709356
2021-12-24,Texas,48,4469813,75635,39,8366.57142857143,28260856
2021-12-24,Utah,49,623853,3754,0,859,3096848
2021-12-24,Vermont,50,60265,460,0,350.85714285714283,624313
2021-12-24,Virgin Islands,78,7763,88,0,17.571428571428573,NA
2021-12-24,Virginia,51,1049336,15294,8756,5135.142857142857,8454463
2021-12-24,Washington,53,817678,9828,0,2082.8571428571427,7404107
2021-12-24,West Virginia,54,319035,5251,0,906.1428571428571,1817305
2021-12-24,Wisconsin,55,1083571,11017,4950,4180.571428571428,5790716
2021-12-24,Wyoming,56,114242,1526,0,94,581024
2021-12-25,Alabama,01,868085,16418,2449,1541.857142857143,4876250
2021-12-25,Alaska,02,154269,952,0,91.42857142857143,737068
2021-12-25,American Samoa,60,11,0,0,0.14285714285714285,NA
2021-12-25,Arizona,04,1354708,23983,3495,2949.5714285714284,7050299
2021-12-25,Arkansas,05,549991,9058,1024,964.1428571428571,2999370
2021-12-25,California,06,5291605,76319,0,12322.857142857143,39283497
2021-12-25,Colorado,08,890682,10277,1217,2767.285714285714,5610349
2021-12-25,Connecticut,09,474557,9077,0,2713,3575074
2021-12-25,Delaware,10,171563,2271,1554,948.5714285714286,957248
2021-12-25,District of Columbia,11,79565,1207,0,1192.2857142857142,692683
2021-12-25,Florida,12,3864213,62347,0,16580.714285714286,20901636
2021-12-25,Georgia,13,1698099,30061,0,5821.285714285715,10403847
2021-12-25,Guam,66,20396,271,0,10,NA
2021-12-25,Hawaii,15,97022,1079,1568,1186.4285714285713,1422094
2021-12-25,Idaho,16,315786,4102,0,256,1717750
2021-12-25,Illinois,17,2025804,30566,0,10902.857142857143,12770631
2021-12-25,Indiana,18,1204621,18696,0,2770.714285714286,6665703
2021-12-25,Iowa,19,563955,7799,0,989.4285714285714,3139508
2021-12-25,Kansas,20,506519,6979,0,1106.857142857143,2910652
2021-12-25,Kentucky,21,841343,11964,283,1580.142857142857,4449052
2021-12-25,Louisiana,22,790373,14953,0,1386.4285714285713,4664362
2021-12-25,Maine,23,141780,1475,0,768.5714285714286,1335492
2021-12-25,Maryland,24,638612,11255,0,6528.571428571428,6018848
2021-12-25,Massachusetts,25,1055519,20050,0,7149.857142857143,6850553
2021-12-25,Michigan,26,1642383,28310,0,4471.142857142857,9965265
2021-12-25,Minnesota,27,996358,10440,0,2421.5714285714284,5563378
2021-12-25,Mississippi,28,525502,10393,0,435.2857142857143,2984418
2021-12-25,Missouri,29,991121,16022,0,2345.5714285714284,6104910
2021-12-25,Montana,30,195881,2896,0,130.14285714285714,1050649
2021-12-25,Nebraska,31,331081,3317,0,664.2857142857143,1914571
2021-12-25,Nevada,32,489279,8364,0,856.1428571428571,2972382
2021-12-25,New Hampshire,33,189987,1877,0,990.1428571428571,1348124
2021-12-25,New Jersey,34,1429756,28854,19481,13054.857142857143,8878503
2021-12-25,New Mexico,35,342649,5747,0,837,2092454
2021-12-25,New York,36,3098290,58422,0,24294.428571428572,19572319
2021-12-25,North Carolina,37,1607774,19243,0,2618.8571428571427,10264876
2021-12-25,North Dakota,38,171404,2040,167,314.2857142857143,756717
2021-12-25,Northern Mariana Islands,69,2737,8,0,51.714285714285715,NA
2021-12-25,Ohio,39,1910991,28720,0,10212.857142857143,11655397
2021-12-25,Oklahoma,40,694210,11503,0,1186.2857142857142,3932870
2021-12-25,Oregon,41,410565,5598,0,753.2857142857143,4129803
2021-12-25,Pennsylvania,42,1947649,36050,9856,9231.57142857143,12791530
2021-12-25,Puerto Rico,72,258897,3291,17254,4594.571428571428,3318447
2021-12-25,Rhode Island,44,217228,3018,0,1210.7142857142858,1057231
2021-12-25,South Carolina,45,944574,14550,0,1195.2857142857142,5020806
2021-12-25,South Dakota,46,175677,2456,0,288.85714285714283,870638
2021-12-25,Tennessee,47,1336088,20181,0,2525.285714285714,6709356
2021-12-25,Texas,48,4469813,75635,0,7398.714285714285,28260856
2021-12-25,Utah,49,623853,3754,0,859,3096848
2021-12-25,Vermont,50,60265,460,0,288.2857142857143,624313
2021-12-25,Virgin Islands,78,7763,88,0,17.571428571428573,NA
2021-12-25,Virginia,51,1049336,15294,0,5135.142857142857,8454463
2021-12-25,Washington,53,817678,9828,0,2082.8571428571427,7404107
2021-12-25,West Virginia,54,319035,5251,0,735,1817305
2021-12-25,Wisconsin,55,1083571,11017,0,4180.571428571428,5790716
2021-12-25,Wyoming,56,114242,1526,0,94,581024
2021-12-26,Alabama,01,868948,16418,863,1586.2857142857142,4876250
2021-12-26,Alaska,02,154269,952,0,91.42857142857143,737068
2021-12-26,American Samoa,60,11,0,0,0.14285714285714285,NA
2021-12-26,Arizona,04,1355052,23982,344,2606.5714285714284,7050299
2021-12-26,Arkansas,05,550413,9066,422,966.4285714285714,2999370
2021-12-26,California,06,5312399,76332,20794,14793.142857142857,39283497
2021-12-26,Colorado,08,892109,10282,1427,2874.714285714286,5610349
2021-12-26,Connecticut,09,474557,9077,0,2713,3575074
2021-12-26,Delaware,10,172827,2271,1264,1029.4285714285713,957248
2021-12-26,District of Columbia,11,79565,1207,0,1192.2857142857142,692683
2021-12-26,Florida,12,3864213,62347,0,16580.714285714286,20901636
2021-12-26,Georgia,13,1698099,30061,0,5821.285714285715,10403847
2021-12-26,Guam,66,20396,271,0,7.857142857142857,NA
2021-12-26,Hawaii,15,99199,1079,2177,1360.5714285714287,1422094
2021-12-26,Idaho,16,315786,4102,0,256,1717750
2021-12-26,Illinois,17,2025804,30566,0,10902.857142857143,12770631
2021-12-26,Indiana,18,1204621,18696,0,2770.714285714286,6665703
2021-12-26,Iowa,19,563955,7799,0,989.4285714285714,3139508
2021-12-26,Kansas,20,506519,6979,0,1106.857142857143,2910652
2021-12-26,Kentucky,21,841727,11964,384,1635,4449052
2021-12-26,Louisiana,22,790373,14953,0,1386.4285714285713,4664362
2021-12-26,Maine,23,141780,1475,0,768.4285714285714,1335492
2021-12-26,Maryland,24,663647,11255,25035,10105,6018848
2021-12-26,Massachusetts,25,1055519,20050,0,7149.857142857143,6850553
2021-12-26,Michigan,26,1642383,28310,0,4471.142857142857,9965265
2021-12-26,Minnesota,27,996358,10440,0,2421.5714285714284,5563378
2021-12-26,Mississippi,28,525502,10393,0,435.2857142857143,2984418
2021-12-26,Missouri,29,993359,16026,2238,2451.1428571428573,6104910
2021-12-26,Montana,30,195881,2896,0,130.14285714285714,1050649
2021-12-26,Nebraska,31,331081,3317,0,664.2857142857143,1914571
2021-12-26,Nevada,32,489279,8364,0,856.1428571428571,2972382
2021-12-26,New Hampshire,33,189987,1877,0,990.1428571428571,1348124
2021-12-26,New Jersey,34,1443915,28861,14159,14028.285714285714,8878503
2021-12-26,New Mexico,35,342649,5747,0,837,2092454
2021-12-26,New York,36,3184452,58465,86162,32566.14285714286,19572319
2021-12-26,North Carolina,37,1607774,19243,0,2618.8571428571427,10264876
2021-12-26,North Dakota,38,171473,2040,69,285,756717
2021-12-26,Northern Mariana Islands,69,2737,8,0,45,NA
2021-12-26,Ohio,39,1931908,28720,20917,12109.714285714286,11655397
2021-12-26,Oklahoma,40,694210,11503,0,1186.2857142857142,3932870
2021-12-26,Oregon,41,410565,5598,0,753.2857142857143,4129803
2021-12-26,Pennsylvania,42,1954488,36050,6839,9175.57142857143,12791530
2021-12-26,Puerto Rico,72,265517,3291,6620,5147.857142857143,3318447
2021-12-26,Rhode Island,44,217228,3018,0,1210.7142857142858,1057231
2021-12-26,South Carolina,45,944574,14550,0,1195.2857142857142,5020806
2021-12-26,South Dakota,46,175677,2456,0,288.85714285714283,870638
2021-12-26,Tennessee,47,1336088,20181,0,2525.285714285714,6709356
2021-12-26,Texas,48,4469813,75635,0,6465,28260856
2021-12-26,Utah,49,623853,3754,0,859,3096848
2021-12-26,Vermont,50,60265,460,0,224.28571428571428,624313
2021-12-26,Virgin Islands,78,7763,88,0,17.571428571428573,NA
2021-12-26,Virginia,51,1049336,15294,0,5135.142857142857,8454463
2021-12-26,Washington,53,817678,9828,0,2082.8571428571427,7404107
2021-12-26,West Virginia,54,319035,5251,0,606.2857142857143,1817305
2021-12-26,Wisconsin,55,1083571,11017,0,4180.571428571428,5790716
2021-12-26,Wyoming,56,114242,1526,0,94,581024
2021-12-27,Alabama,01,870627,16418,1679,1747.2857142857142,4876250
2021-12-27,Alaska,02,155145,952,876,156.85714285714286,737068
2021-12-27,American Samoa,60,11,0,0,0,NA
2021-12-27,Arizona,04,1362693,23982,7641,3387.285714285714,7050299
2021-12-27,Arkansas,05,551394,9081,981,1044.5714285714287,2999370
2021-12-27,California,06,5329067,76368,16668,14448,39283497
2021-12-27,Colorado,08,901581,10285,9472,3710.285714285714,5610349
2021-12-27,Connecticut,09,489211,9103,14654,3919.4285714285716,3575074
2021-12-27,Delaware,10,173258,2271,431,995.1428571428571,957248
2021-12-27,District of Columbia,11,88765,1209,9200,1969,692683
2021-12-27,Florida,12,3936170,62389,71957,24231.14285714286,20901636
2021-12-27,Georgia,13,1723010,30097,24911,8130.285714285715,10403847
2021-12-27,Guam,66,20427,271,31,9.714285714285714,NA
2021-12-27,Hawaii,15,100559,1079,1360,1435.5714285714287,1422094
2021-12-27,Idaho,16,316777,4136,991,322.2857142857143,1717750
2021-12-27,Illinois,17,2081402,30747,55598,14410.714285714286,12770631
2021-12-27,Indiana,18,1225001,18760,20380,4124.857142857143,6665703
2021-12-27,Iowa,19,567997,7799,4042,1566.857142857143,3139508
2021-12-27,Kansas,20,512939,6990,6420,1658.142857142857,2910652
2021-12-27,Kentucky,21,850549,12105,8822,2145.4285714285716,4449052
2021-12-27,Louisiana,22,802537,14970,12164,2704.714285714286,4664362
2021-12-27,Maine,23,141790,1475,10,769.8571428571429,1335492
2021-12-27,Maryland,24,669023,11255,5376,6795.714285714285,6018848
2021-12-27,Massachusetts,25,1069310,20075,13791,7089.714285714285,6850553
2021-12-27,Michigan,26,1677313,28609,34930,7291.714285714285,9965265
2021-12-27,Minnesota,27,1000495,10493,4137,2529.5714285714284,5563378
2021-12-27,Mississippi,28,532560,10398,7058,1238.7142857142858,2984418
2021-12-27,Missouri,29,1001530,16034,8171,3252.714285714286,6104910
2021-12-27,Montana,30,196260,2900,379,161,1050649
2021-12-27,Nebraska,31,331081,3327,0,460.42857142857144,1914571
2021-12-27,Nevada,32,493378,8367,4099,1139.5714285714287,2972382
2021-12-27,New Hampshire,33,194470,1907,4483,1113.142857142857,1348124
2021-12-27,New Jersey,34,1453647,28869,9732,14405,8878503
2021-12-27,New Mexico,35,345663,5776,3014,824.1428571428571,2092454
2021-12-27,New York,36,3214893,58604,30441,33995,19572319
2021-12-27,North Carolina,37,1607774,19243,0,1156.5714285714287,10264876
2021-12-27,North Dakota,38,171590,2040,117,286,756717
2021-12-27,Northern Mariana Islands,69,2963,11,226,65.28571428571429,NA
2021-12-27,Ohio,39,1940000,28720,8092,12111.142857142857,11655397
2021-12-27,Oklahoma,40,697590,11503,3380,1193.4285714285713,3932870
2021-12-27,Oregon,41,414140,5623,3575,998.1428571428571,4129803
2021-12-27,Pennsylvania,42,1965567,36069,11079,10150.42857142857,12791530
2021-12-27,Puerto Rico,72,266879,3291,1362,4994.714285714285,3318447
2021-12-27,Rhode Island,44,217228,3018,0,644.7142857142857,1057231
2021-12-27,South Carolina,45,944574,14550,0,634.1428571428571,5020806
2021-12-27,South Dakota,46,176186,2469,509,309.2857142857143,870638
2021-12-27,Tennessee,47,1350632,20400,14544,3810,6709356
2021-12-27,Texas,48,4523360,75796,53547,12604.714285714286,28260856
2021-12-27,Utah,49,628461,3770,4608,1159.857142857143,3096848
2021-12-27,Vermont,50,61735,461,1470,400,624313
2021-12-27,Virgin Islands,78,8213,88,450,76,NA
2021-12-27,Virginia,51,1067849,15319,18513,6307.285714285715,8454463
2021-12-27,Washington,53,836463,9847,18785,4011.4285714285716,7404107
2021-12-27,West Virginia,54,322485,5260,3450,987.7142857142857,1817305
2021-12-27,Wisconsin,55,1089123,11029,5552,3921.4285714285716,5790716
2021-12-27,Wyoming,56,114624,1526,382,123.14285714285714,581024
2021-12-28,Alabama,01,874332,16436,3705,2097.4285714285716,4876250
2021-12-28,Alaska,02,155145,952,0,156.85714285714286,737068
2021-12-28,American Samoa,60,11,0,0,0,NA
2021-12-28,Arizona,04,1364669,24144,1976,3327.4285714285716,7050299
2021-12-28,Arkansas,05,553808,9097,2414,1253,2999370
2021-12-28,California,06,5378451,76453,49384,19948.571428571428,39283497
2021-12-28,Colorado,08,906318,10360,4737,3942.1428571428573,5610349
2021-12-28,Connecticut,09,494964,9156,5753,3884.1428571428573,3575074
2021-12-28,Delaware,10,173824,2276,566,1000.5714285714286,957248
2021-12-28,District of Columbia,11,90633,1209,1868,2070.8571428571427,692683
2021-12-28,Florida,12,3965229,62390,29059,26537.428571428572,20901636
2021-12-28,Georgia,13,1735235,30144,12225,9118.42857142857,10403847
2021-12-28,Guam,66,20427,271,0,9.714285714285714,NA
2021-12-28,Hawaii,15,101371,1079,812,1452.7142857142858,1422094
2021-12-28,Idaho,16,317796,4154,1019,407.57142857142856,1717750
2021-12-28,Illinois,17,2102953,30851,21551,16053.142857142857,12770631
2021-12-28,Indiana,18,1230711,18930,5710,4410.142857142857,6665703
2021-12-28,Iowa,19,570470,7799,2473,1445.5714285714287,3139508
2021-12-28,Kansas,20,512964,6992,25,1645.7142857142858,2910652
2021-12-28,Kentucky,21,855418,12131,4869,2469.8571428571427,4449052
2021-12-28,Louisiana,22,806850,14978,4313,3073.8571428571427,4664362
2021-12-28,Maine,23,143213,1492,1423,750.5714285714286,1335492
2021-12-28,Maryland,24,675599,11672,6576,6846.857142857143,6018848
2021-12-28,Massachusetts,25,1079660,20138,10350,7647.285714285715,6850553
2021-12-28,Michigan,26,1677313,28609,0,7291.714285714285,9965265
2021-12-28,Minnesota,27,1010359,10533,9864,2884,5563378
2021-12-28,Mississippi,28,535258,10420,2698,1518.4285714285713,2984418
2021-12-28,Missouri,29,1007268,16188,5738,3641.714285714286,6104910
2021-12-28,Montana,30,196510,2905,250,162,1050649
2021-12-28,Nebraska,31,334716,3331,3635,829.1428571428571,1914571
2021-12-28,Nevada,32,495183,8392,1805,1216,2972382
2021-12-28,New Hampshire,33,195004,1935,534,1094.857142857143,1348124
2021-12-28,New Jersey,34,1468881,28917,15234,15367.857142857143,8878503
2021-12-28,New Mexico,35,346461,5798,798,836.7142857142857,2092454
2021-12-28,New York,36,3263729,58650,48836,37192.142857142855,19572319
2021-12-28,North Carolina,37,1640163,19318,32389,5369.285714285715,10264876
2021-12-28,North Dakota,38,172011,2047,421,282.85714285714283,756717
2021-12-28,Northern Mariana Islands,69,2963,11,0,54.714285714285715,NA
2021-12-28,Ohio,39,1955403,28780,15403,12525.57142857143,11655397
2021-12-28,Oklahoma,40,700033,11503,2443,1461.857142857143,3932870
2021-12-28,Oregon,41,416020,5631,1880,1135.857142857143,4129803
2021-12-28,Pennsylvania,42,1979510,36200,13943,10769.857142857143,12791530
2021-12-28,Puerto Rico,72,268595,3292,1716,5118.571428571428,3318447
2021-12-28,Rhode Island,44,223985,3046,6757,1465,1057231
2021-12-28,South Carolina,45,944574,14550,0,506.42857142857144,5020806
2021-12-28,South Dakota,46,177451,2468,1265,381.14285714285717,870638
2021-12-28,Tennessee,47,1356783,20525,6151,4284.714285714285,6709356
2021-12-28,Texas,48,4538771,75877,15411,13205.857142857143,28260856
2021-12-28,Utah,49,630277,3774,1816,1302.857142857143,3096848
2021-12-28,Vermont,50,62143,465,408,424,624313
2021-12-28,Virgin Islands,78,8477,88,264,113.71428571428571,NA
2021-12-28,Virginia,51,1075288,15504,7439,6736.142857142857,8454463
2021-12-28,Washington,53,840928,9872,4465,4368.714285714285,7404107
2021-12-28,West Virginia,54,323538,5288,1053,1021,1817305
2021-12-28,Wisconsin,55,1096118,11083,6995,4192.428571428572,5790716
2021-12-28,Wyoming,56,114917,1526,293,144.42857142857142,581024
2021-12-29,Alabama,01,880307,16454,5975,2742.4285714285716,4876250
2021-12-29,Alaska,02,156130,954,985,265.85714285714283,737068
2021-12-29,American Samoa,60,11,0,0,0,NA
2021-12-29,Arizona,04,1368080,24171,3411,3413.8571428571427,7050299
2021-12-29,Arkansas,05,557551,9113,3743,1659.5714285714287,2999370
2021-12-29,California,06,5408613,76548,30162,22487,39283497
2021-12-29,Colorado,08,914934,10411,8616,4667,5610349
2021-12-29,Connecticut,09,502484,9161,7520,4477.571428571428,3575074
2021-12-29,Delaware,10,174909,2283,1085,1059.4285714285713,957248
2021-12-29,District of Columbia,11,92045,1210,1412,2054.8571428571427,692683
2021-12-29,Florida,12,4012152,62390,46923,30355.85714285714,20901636
2021-12-29,Georgia,13,1753110,30199,17875,10599.142857142857,10403847
2021-12-29,Guam,66,20470,271,43,12.428571428571429,NA
2021-12-29,Hawaii,15,102925,1082,1554,1538.2857142857142,1422094
2021-12-29,Idaho,16,318520,4162,724,460,1717750
2021-12-29,Illinois,17,2123922,30908,20969,16684,12770631
2021-12-29,Indiana,18,1238628,18989,7917,4858.142857142857,6665703
2021-12-29,Iowa,19,575501,7858,5031,1649.4285714285713,3139508
2021-12-29,Kansas,20,520327,7028,7363,1979,2910652
2021-12-29,Kentucky,21,861068,12149,5650,2866,4449052
2021-12-29,Louisiana,22,816228,14984,9378,4098.571428571428,4664362
2021-12-29,Maine,23,144538,1510,1325,731,1335492
2021-12-29,Maryland,24,686473,11703,10874,7818.571428571428,6018848
2021-12-29,Massachusetts,25,1095825,20183,16165,8727.714285714286,6850553
2021-12-29,Michigan,26,1706355,28984,29042,9138.857142857143,9965265
2021-12-29,Minnesota,27,1015569,10602,5210,3227.714285714286,5563378
2021-12-29,Mississippi,28,538852,10439,3594,1907.142857142857,2984418
2021-12-29,Missouri,29,1014068,16205,6800,4052.5714285714284,6104910
2021-12-29,Montana,30,197294,2906,784,237.85714285714286,1050649
2021-12-29,Nebraska,31,336426,3336,1710,892.1428571428571,1914571
2021-12-29,Nevada,32,497964,8407,2781,1446.857142857143,2972382
2021-12-29,New Hampshire,33,196656,1950,1652,1144.5714285714287,1348124
2021-12-29,New Jersey,34,1495354,28967,26473,17448.85714285714,8878503
2021-12-29,New Mexico,35,347831,5831,1370,903.1428571428571,2092454
2021-12-29,New York,36,3324088,58820,60359,41749.142857142855,19572319
2021-12-29,North Carolina,37,1649264,19349,9101,5927.142857142857,10264876
2021-12-29,North Dakota,38,172652,2050,641,319.7142857142857,756717
2021-12-29,Northern Mariana Islands,69,3085,13,122,63.42857142857143,NA
2021-12-29,Ohio,39,1975723,28780,20320,13590.714285714286,11655397
2021-12-29,Oklahoma,40,700798,11552,765,1359.4285714285713,3932870
2021-12-29,Oregon,41,418333,5640,2313,1300.142857142857,4129803
2021-12-29,Pennsylvania,42,1996240,36504,16730,11754.42857142857,12791530
2021-12-29,Puerto Rico,72,276798,3295,8203,5838.142857142857,3318447
2021-12-29,Rhode Island,44,227178,3062,3193,1662.4285714285713,1057231
2021-12-29,South Carolina,45,960195,14610,15621,2548,5020806
2021-12-29,South Dakota,46,178395,2474,944,449.42857142857144,870638
2021-12-29,Tennessee,47,1366380,20562,9597,5153.142857142857,6709356
2021-12-29,Texas,48,4554307,75955,15536,13825.857142857143,28260856
2021-12-29,Utah,49,633581,3781,3304,1573.857142857143,3096848
2021-12-29,Vermont,50,63076,468,933,464.2857142857143,624313
2021-12-29,Virgin Islands,78,8477,88,0,102,NA
2021-12-29,Virginia,51,1087400,15541,12112,7613.285714285715,8454463
2021-12-29,Washington,53,845967,9889,5039,4804.142857142857,7404107
2021-12-29,West Virginia,54,325514,5305,1976,1139.142857142857,1817305
2021-12-29,Wisconsin,55,1103932,11119,7814,4490.714285714285,5790716
2021-12-29,Wyoming,56,115242,1526,325,168.57142857142858,581024
2021-12-30,Alabama,01,888563,16455,8256,3627.5714285714284,4876250
2021-12-30,Alaska,02,156130,954,0,265.85714285714283,737068
2021-12-30,American Samoa,60,11,0,0,0,NA
2021-12-30,Arizona,04,1373767,24212,5687,3766,7050299
2021-12-30,Arkansas,05,562529,9131,4978,2183,2999370
2021-12-30,California,06,5457967,76644,49354,26671.428571428572,39283497
2021-12-30,Colorado,08,923970,10441,9036,5609,5610349
2021-12-30,Connecticut,09,510188,9160,7704,5090.142857142857,3575074
2021-12-30,Delaware,10,176863,2286,1954,1176,957248
2021-12-30,District of Columbia,11,94286,1211,2241,2103,692683
2021-12-30,Florida,12,4090000,62480,77848,36781.42857142857,20901636
2021-12-30,Georgia,13,1776361,30260,23251,12509.714285714286,10403847
2021-12-30,Guam,66,20535,271,65,19.857142857142858,NA
2021-12-30,Hawaii,15,106350,1082,3425,1814.857142857143,1422094
2021-12-30,Idaho,16,319442,4163,922,522.2857142857143,1717750
2021-12-30,Illinois,17,2154058,31017,30136,18322,12770631
2021-12-30,Indiana,18,1250565,19037,11937,6563.428571428572,6665703
2021-12-30,Iowa,19,575501,7858,0,1649.4285714285713,3139508
2021-12-30,Kansas,20,520500,7030,173,2000,2910652
2021-12-30,Kentucky,21,862263,12149,1195,3029,4449052
2021-12-30,Louisiana,22,828695,14986,12467,5474.571428571428,4664362
2021-12-30,Maine,23,145629,1527,1091,727.5714285714286,1335492
2021-12-30,Maryland,24,700789,11758,14316,8882.42857142857,6018848
2021-12-30,Massachusetts,25,1117911,20221,22086,10484.142857142857,6850553
2021-12-30,Michigan,26,1706355,28984,0,9138.857142857143,9965265
2021-12-30,Minnesota,27,1022352,10656,6783,3713.4285714285716,5563378
2021-12-30,Mississippi,28,543737,10450,4885,2605,2984418
2021-12-30,Missouri,29,1022471,16223,8403,4479.142857142857,6104910
2021-12-30,Montana,30,197784,2907,490,271.85714285714283,1050649
2021-12-30,Nebraska,31,338257,3336,1831,1025.142857142857,1914571
2021-12-30,Nevada,32,501181,8420,3217,1700.2857142857142,2972382
2021-12-30,New Hampshire,33,198667,1961,2011,1240,1348124
2021-12-30,New Jersey,34,1530529,29000,35175,19885,8878503
2021-12-30,New Mexico,35,350043,5857,2212,1056.2857142857142,2092454
2021-12-30,New York,36,3395166,58917,71078,47066.71428571428,19572319
2021-12-30,North Carolina,37,1666852,19409,17588,8439.714285714286,10264876
2021-12-30,North Dakota,38,173424,2052,772,370.85714285714283,756717
2021-12-30,Northern Mariana Islands,69,3208,13,123,67.28571428571429,NA
2021-12-30,Ohio,39,1995497,28780,19774,14131.42857142857,11655397
2021-12-30,Oklahoma,40,704964,11552,4166,1680.7142857142858,3932870
2021-12-30,Oregon,41,421263,5655,2930,1528.2857142857142,4129803
2021-12-30,Pennsylvania,42,2015367,36639,19127,12980,12791530
2021-12-30,Puerto Rico,72,291129,3298,14331,7069.428571428572,3318447
2021-12-30,Rhode Island,44,231096,3066,3918,1981.142857142857,1057231
2021-12-30,South Carolina,45,966259,14617,6064,3097.8571428571427,5020806
2021-12-30,South Dakota,46,179204,2486,809,503.85714285714283,870638
2021-12-30,Tennessee,47,1379917,20640,13537,6261.285714285715,6709356
2021-12-30,Texas,48,4574376,76061,20069,14943.142857142857,28260856
2021-12-30,Utah,49,637144,3787,3563,1898.7142857142858,3096848
2021-12-30,Vermont,50,64447,471,1371,597.4285714285714,624313
2021-12-30,Virgin Islands,78,9055,89,578,184.57142857142858,NA
2021-12-30,Virginia,51,1100900,15565,13500,8617.142857142857,8454463
2021-12-30,Washington,53,852824,9904,6857,5020.857142857143,7404107
2021-12-30,West Virginia,54,328162,5336,2648,1303.857142857143,1817305
2021-12-30,Wisconsin,55,1112659,11151,8727,4862.571428571428,5790716
2021-12-30,Wyoming,56,115638,1526,396,199.42857142857142,581024
2021-12-31,Alabama,01,896614,16455,8051,4425.428571428572,4876250
2021-12-31,Alaska,02,156130,954,0,265.85714285714283,737068
2021-12-31,American Samoa,60,11,0,0,0,NA
2021-12-31,Arizona,04,1381488,24229,7721,4325,7050299
2021-12-31,Arkansas,05,566486,9148,3957,2502.714285714286,2999370
2021-12-31,California,06,5515613,76709,57646,32001.14285714286,39283497
